skill_name,skill_link,skill_description
Whose Turn,https://www.amazon.com/Liz-Strainer-Whose-Turn/dp/B08FJ11ZCZ/ref=sr_1_248?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-248,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Whose Turn,https://www.amazon.com/Airekah-Whose-Turn/dp/B08FHWMLSJ/ref=sr_1_249?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-249,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Who's turn,https://www.amazon.com/Kavita-Whos-turn/dp/B08FJ3V99P/ref=sr_1_246?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-246,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Whose Turn,https://www.amazon.com/Jlynn-Whose-Turn/dp/B08FLB8VCC/ref=sr_1_245?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-245,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Epic Rush,https://www.amazon.com/John-Howell-Epic-Rush/dp/B08FMQ5WY8/ref=sr_1_244?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-244,"Players have 10 seconds to name 5 things in a category. A judge then scores their responses. Grab some friends and family, and get ready to think fast. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Family Jokes,https://www.amazon.com/KASH-Family-Jokes/dp/B08FRBJKY1/ref=sr_1_243?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-243,"Try these lighthearted jokes to add more fun to your day. When using the skill, you can say ""Alexa, next"" to move to the next joke. At any point, you can say ""Alexa, stop"" to exit the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Area Security Systems,https://www.amazon.com/Jesse-Irvine-Area-Security-Systems/dp/B08FSRQZJZ/ref=sr_1_242?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-242,Ask Alexa any of the questions that are included in the skill and she'll provide the corresponding answers. Your requests to this skill are not shared with the skill developer.
Quién le toca FamiliaHeRam,https://www.amazon.com/Vania-Hern%C3%A1ndez-Whos-next-Heram/dp/B08DRMF7TC/ref=sr_1_255?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-255,"La próxima vez que estés tratando de decidir a quién le toca escoger algo o hacer alguna tarea, solo pídele a Alexa que te ayude. Por ejemplo, si estás tratando de decidir a quién le toca escoger una película en una noche de película, Alexa puede seleccionar al azar el nombre de alguien de la lista. O si estás tratando de decidir quién debe sacar la basura, ¡Alexa también puede ayudar con eso!"
Quién le toca,https://www.amazon.com/Expub-Whos-your-turn/dp/B08F5GG82J/ref=sr_1_254?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-254,"La próxima vez que estés tratando de decidir a quién le toca escoger algo o hacer alguna tarea, solo pídele a Alexa que te ayude. Por ejemplo, si estás tratando de decidir a quién le toca escoger una película en una noche de película, Alexa puede seleccionar al azar el nombre de alguien de la lista. O si estás tratando de decidir quién debe sacar la basura, ¡Alexa también puede ayudar con eso!"
Animal Rock,https://www.amazon.com/Creativity-Inc-Animal-Rock/dp/B08DK5XFYR/ref=sr_1_256?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-256,"Your host today is Leon Birdstein, band leader of the newly formed All-Star Animal Orchestra. He’s assembled the four best music groups in the animal kingdom: The Wolf Gang, The Technocats, Moo'd Muzic! and finally, the wild card of the bunch...The Chimpan-zanies! Together with your help, they will create fun songs, mashing up instruments from different musical genres – over 700 possible musical combinations to explore!"
Whose Turn,https://www.amazon.com/Nir-Whose-Turn/dp/B08FHVDDXK/ref=sr_1_252?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-252,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Who's turn,https://www.amazon.com/Hayli-Ledesma-Whos-turn/dp/B08FHW2HG2/ref=sr_1_250?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-250,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Animal Rock,https://www.amazon.com/Creativity-Inc-Animal-Rock/dp/B08DK5XFYR/ref=sr_1_257?dchild=1&qid=1624647518&rnid=14284832011&s=alexa-skills&sr=1-257,"Your host today is Leon Birdstein, band leader of the newly formed All-Star Animal Orchestra. He’s assembled the four best music groups in the animal kingdom: The Wolf Gang, The Technocats, Moo'd Muzic! and finally, the wild card of the bunch...The Chimpan-zanies! Together with your help, they will create fun songs, mashing up instruments from different musical genres – over 700 possible musical combinations to explore!"
Whose Turn,https://www.amazon.com/haylee-murray-Whose-Turn/dp/B08FHVTLXR/ref=sr_1_251?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-251,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Animal Quiz,https://www.amazon.com/Liam-Coach-Animal-Quiz/dp/B08FHTBPKS/ref=sr_1_253?dchild=1&qid=1624647517&rnid=14284832011&s=alexa-skills&sr=1-253,"Play an interesting game of quiz with Alexa. While playing the quiz, you can say ""Alexa, next"" to move to the next question. At any point, you can say ""Alexa, stop"" to exit the quiz. Your requests to this skill are not shared with the skill developer."
Math Monsters,https://www.amazon.com/SoapVox-Math-Monsters/dp/B08DDFB1HY/ref=sr_1_261?dchild=1&qid=1624647518&rnid=14284832011&s=alexa-skills&sr=1-261,"Welcome to Maths Monsters Island.  This mysterious Island is home the the Maths Monsters. Rumour has it that there is buried treasure here on the Island and the Maths Monsters protect it and that they will do anything to stop people getting their hands on it. The only way to find and keep the treasure is by answering times tables questions to distract the Maths Monsters for long enough not to notice what you are doing. Maths Monsters is great for children to learn the times tables whilst having fun and competing to reach the top of the leaderboard. We have partnered up with select schools to allow them to see the results anonymously which will allow them to help children in the classroom by working on areas of the times table where a bit more practice is required. If your child's school has given you a pass phrase, you can use it when prompted by the skill or by saying my pass phrase is, followed by your pass phrase. We would like to thank Leamington Primary Academy for partnering up with us to make this skill. v1.0"
The Future door,https://www.amazon.com/Defrag-The-Future-door/dp/B08DHJ9RC8/ref=sr_1_259?dchild=1&qid=1624647518&rnid=14284832011&s=alexa-skills&sr=1-259,"Ask Alexa for your fortune any time, and she'll read a randomly-selected response. You can ask for your fortune as often as you want. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Future foresight,https://www.amazon.com/Midnixht-Future-foresight/dp/B08DHCHYR9/ref=sr_1_260?dchild=1&qid=1624647518&rnid=14284832011&s=alexa-skills&sr=1-260,"Ask Alexa yes/no questions any time, and she'll provide a randomly-selected response (some variation of yes, no, or maybe). You can ask as many questions as you want as often as you want. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Pick me,https://www.amazon.com/Aubri-Pick-me/dp/B08DHY41FK/ref=sr_1_258?dchild=1&qid=1624647518&rnid=14284832011&s=alexa-skills&sr=1-258,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Your Name Says,https://www.amazon.com/Unified-Computer-Intelligence-Corporation-Your/dp/B08C7CC4CC/ref=sr_1_267?dchild=1&qid=1624647518&rnid=14284832011&s=alexa-skills&sr=1-267,"At the start of the game, you say your name. For example, let's say your name is Lilianna. You then follow along whenever you hear ""Lilianna says"". If you don't hear ""Lilianna says"" then you don't do whatever it says."
Whose Turn,https://www.amazon.com/Brittney-Whose-Turn/dp/B08DD4964D/ref=sr_1_263?dchild=1&qid=1624647518&rnid=14284832011&s=alexa-skills&sr=1-263,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Aliya Birthday's Countdown,https://www.amazon.com/Adiba-Aliya-Birthdays-Countdown/dp/B08DCVHT36/ref=sr_1_264?dchild=1&qid=1624647518&rnid=14284832011&s=alexa-skills&sr=1-264,"Open the skill and ask Alexa for one of the pre-defined countdown timers. Alexa will read the into message and the countdown (10, 9, 8, ... 3, 2, 1), and then play a fun sound effect. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
