skill_name,skill_link,skill_description
Bamboo Math,https://www.amazon.com/Bamboo-Learning-Inc-Math/dp/B07JVBNJ6M/ref=sr_1_39?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-39,"Bamboo Math is designed to reflect elementary school curriculum covering grades K through 5. Bamboo Math is divided into three learning modules – Number Sense (counting, place values, number patterns), Operations (addition, subtraction, multiplication, division; word & number problems), and Measurement, Time, & Money (linear, volume, money, calendar, time). Learning modules are divided into units. Each round of math exercises includes problems from more than one module. Problems feature a fun mix of animals (e.g., tarantulas, octopuses, penguins, & more) and objects (flashlights, alarm clocks, umbrellas, & more). Children with a screen-based Alexa device (i.e., Echo Show, Fire TV, Fire tablet) see images that enhance the learning experience. --- MULTI-USER SUPPORT: Families can set up accounts for up to 6 users, so each child can learn at their own pace. The free version includes most of the basic and many of the grade level problems for each math learning module, for children in Kindergarten through 5th grade. The paid subscription (which starts with a 14-day free trial) includes full access to all basic, all grade level, and all advanced math exercises in all K–5 Bamboo Math learning modules. Content includes math exercises and problems from leading content providers. --- IS BAMBOO MATH FREE? Yes! Anyone can use Bamboo Math exercises at no cost. --- REVIEWS If you love this skill, please let us know by giving us a customer review in the Alexa skills store! --- MORE INFO ON BAMBOO MATH Examples of exercises & problems include: Number Sense - What number goes between 6 and 8? (Kindergarten) - Is 785 odd or even? (4th Grade) Operations - 4 penguins are watching a sunset. 3 zebras joined them. How many animals are watching the sunset? (1st Grade) - What is 325 - 456? (5th Grade) Measurement/Money/Time:  - Which object is bigger -- a mountain or a flower? (Kindergarten) - How many days are in March and April combined? (4th Grade) Note: To make things easier for children to understand, we refer to each grade level as climbing one of the following trees (K – Banana Tree, 1 – Coconut Tree, 2 – Apple Tree, 3 – Oak Tree, 4 – Pine Tree, 5 – Lemon Tree). As children progress through the units in Numbers, Operations, and Measurement, Time, & Money, they advance from lower to higher levels on each tree. --- WE ALSO OFFER A GUIDE TO USING BAMBOO MATH AT guide.bamboolearning.com. --- BENEFITS OF OPTIONAL ACCOUNT LINKING AND BAMBOO GROVE Parents can sign up for an optional Bamboo Learning account by going to Bamboo Grove at grove.bamboolearning.com. Bamboo Grove is the dashboard where parents can follow their children’s progress in Bamboo Math. After signing up for a Bamboo Learning account, parents must link that account with the Bamboo Math Alexa skill using the Alexa App (or going to alexa.amazon.com), and then searching for Bamboo Math within the skills section of the Alexa App."
Sight Words Kindergarten,https://www.amazon.com/Gean-Martinez-Sight-Words-Kindergarten/dp/B078WCJKK2/ref=sr_1_35?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-35,Kids in Kindergarten can improve their spelling of Sight Words with this skill. The Sight Words Kindergarten skill will prompt the user to spell a sight word and keep score. Try to beat your previous performance.
Would You Rather - Show Me!,https://www.amazon.com/SayKid-Would-You-Rather/dp/B07XHL41C6/ref=sr_1_38?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-38,"Would You Rather is a fun, educational experience designed to help families learn together through social play. By combining voice technology and tangible play, SayKid helps families learn together in a safe, natural, and engaging way - kids play the role of teacher. For more screen-less, play-based learning, search ""SayKid"" on the Alexa Skill Store. By combining voice technology and real-world, tangible play, we help educators and families learn together in a safe, natural, and engaging way - without screens! We’re constantly striving to help kids learn. Please feel free to report bugs to support {at} saykid {dot} com. If you enjoyed this experience, we would REALLY appreciate your review! Awards - SayKid wins Grand Prize in the Amazon Alexa EdTech Competition  - Harvard names SayKid a Finalist in the Saul Zaentz Early Education Competition - SayKid wins MN Cup ""Moonshot"" Prize at US Bank Stadium"
Skills for Kids. Owl Facts,https://www.amazon.com/Skills-for-Kids-Owl-Facts/dp/B07DVLTRZ9/ref=sr_1_34?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-34,"Owl Facts is a skill that teaches toddlers and kids wide range of interesting facts about Owls. By default, the skill will play until you stop it. To stop the skill, say ""Alexa, stop.” To resume it again, say ""Alexa, resume."" Please leave a 5-star review if you love this Skill. Your 5-star reviews will encourage us to keep making more great skills for kids."
Toy recommender,https://www.amazon.com/DCM-Toy-recommender/dp/B0825RT7YY/ref=sr_1_48?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-48,If you need this Christmas a new toy this is a recommended skill to choose the best!
Shape Facts for Kids,https://www.amazon.com/Jeffrey-Peralte-Shape-Facts-Kids/dp/B07K7JTYCT/ref=sr_1_43?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-43,"Your child will learn more about different shapes with Alexa. Ask her to open Shape Facts and she will tell them about a fun shape fact. Shape Facts for Kids provides helpful information to children learning the basics of shapes. It will also expand their knowledge by introducing new terms and other types of shapes. For example, ""A nonagon has nine sides"""
numbers wizard,https://www.amazon.com/Manish-Srivastava-numbers-wizard/dp/B078WHWHP6/ref=sr_1_44?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-44,"This Numbers Wizard skill challenges yours Numbering skill on four areas, Addition, Subtraction, Multiplication and Division.  You will be scoring points for each correct answer and zero points for a wrong answer. Based on your points you will be ranked across the globe and also achieve the badges starting from Newbie, Novice,Graduate,Expert,Master and Guru."
Animal Game for Kids - Play and Learn,https://www.amazon.com/Animal-Game-Kids-Play-Learn/dp/B078XMP9KL/ref=sr_1_42?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-42,"Probably the best animal sounds game on Amazon Alexa! Play alone, or with friends and family.  The game is quick. Just five sounds to guess.  Animal sounds game was created to help children of all ages learn animal sounds while having fun at the same time. Skill includes most loved animals like dog, cat, sheep, elephant, lion, owl, wolf and even fox. Older girls, boys, and even small toddlers will have a great time! Learn the noises, of pets, farm, and wild animals and birds. Only real sounds effects, voices, calls and cries of animals. Do you know animal’s sounds? Do you know what does the fox say? Take this fun challenge now! Let's Take This Animal Sounds Quiz. Play and Learn.  UPDATE: The new updated version of the free Animal Game. Now you can ask Alexa for a hint! Anytime during the animal game, you can say: ""give me a hint"", or ""I don't know"" and Alexa will help you. When it comes to your child, teaching them all of the exciting, funny, and interesting sounds that animals make is one of the most important children’s games to play for their development! Animal sounds help children begin to relate to the world around them and understand the differences between the whole animal kingdom!  Now for Amazon Alexa, let your child play alone or with friends! Developed for kids of all ages, your child can learn animal sounds and have fun all at the same time. Teach your child how to identify animal sounds from dogs, cats, sheep, elephants, lions, owls, wolves, and even foxes! And trust us, in no time at all, they’ll have every last animal sound down without a hint."
How Many Days,https://www.amazon.com/Lavonne-How-Many-Days/dp/B086KKPMWN/ref=sr_1_45?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-45,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
My Fairy Tale,https://www.amazon.com/Adithya-Abraham-Philip-Fairy-Tale/dp/B078XMBFLB/ref=sr_1_47?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-47,"Few things are as an important a part of a child's education as fostering creativity. However, a child cannot be ""taught"" to be creative. It is a talent they must discover for themselves. My Fairy Tale helps lead them on that path to discovery. Rather than read a story out to your child, My Fairy Tale lets the child create their own adventure, filled with whatever fantasies they come up with. The skill helps them create their story line-by-line, with words of encouragement after each addition to the story. Once the child says, ""The End"", the skill stitches together everything they've said so far, and reads the story back to them."
Tale of Peter Rabbit,https://www.amazon.com/GeezerNetwork-Tale-of-Peter-Rabbit/dp/B01N0FEH2F/ref=sr_1_46?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-46,"The Tale of Peter Rabbit, written by Beatrix Potter,  is an ageless children's story.  It's told by Alexa as only she can.  Suitable for children of all ages with some 'yes' or 'no' interactions so the listener can feel part of the tale. NOTE TO PARENTS:  There may be some words unfamiliar to children such as currants (like raisins but smaller), gooseberry net (gooseberries are red berries found on bushes, the net protects the berries from rabbits), sieve (a fine mesh used, in this case, as a bucket to get the rocks out of soil) . If you think this story would be more engaging if Alexa asked the listener questions or explained the meaning of the words in the story, please be sure to  comment in the review section of your Alexa app on your phone. If you would like other classic stories read by Alexa, please also leave your thoughts in the comments of your review. Story time is about six minutes. Thank you and we hope you enjoy The Tale of Peter Rabbit."
Blue's Clues Alarm,https://www.amazon.com/Nickelodeon-Blues-Clues-Alarm/dp/B08MWYGYRH/ref=sr_1_41?dchild=1&qid=1624647132&rnid=14284832011&s=alexa-skills&sr=1-41,"Wake up with your friends Josh, Blue, and Tickety Tock!"
Math Facts,https://www.amazon.com/Joseph-Samuel-Math-Facts/dp/B01N1SGL81/ref=sr_1_55?dchild=1&qid=1624647135&rnid=14284832011&s=alexa-skills&sr=1-55,"Math facts helps you to sharpen your math skills in a simple playful way that the kids would love. It works even better on display devices. Typical usage Just say ""Alexa Open Math Facts"" to get started"
Kids News,https://www.amazon.com/J6-Labs-Kids-News/dp/B077CCFLZV/ref=sr_1_57?dchild=1&qid=1624647135&rnid=14284832011&s=alexa-skills&sr=1-57,"Kids News provides fun entertaining daily current events, science and other types of news for children of all ages! News is updated daily.  Kids News updates are short and fun and meant to be educational and/or inspiring.  Here's an example of one of the daily Kids News snippets: ""ZOO GETS AN ADORABLE HOLIDAY PRESENT - The Potter Park Zoo in Michigan welcomed a new baby on Christmas Eve. A black rhino calf was born! Only around 5,500 black rhinos exist in the wild. The calf’s parents are Doppsee and Phineus, but the baby isn’t named yet. Black rhinos and white rhinos are both gray. They just have different lip shapes!"" We hope you and your children enjoy it and learn fun facts, science, art, current events and more!! The news is read by Alexa, so it will be a friendly voice for kids."
