skill_name,skill_link,skill_description
Keys for Kids 60 Flash Briefing,https://www.amazon.com/Keys-Kids-60-Flash-Briefing/dp/B07DFBPZXX/ref=sr_1_45?dchild=1&qid=1624660568&s=alexa-skills&sr=1-45,"Check out the daily devotional for kids presented by Keys for Kids Ministries! Read or listen online, download the mobile app, or get it in the mail! Just visit keysforkids.org/getkeys"
Oh! Pet Matcher,https://www.amazon.com/Yashwant-Oh-Pet-Matcher/dp/B085HB56W9/ref=sr_1_42?dchild=1&qid=1624660568&s=alexa-skills&sr=1-42,"Check the combination of the traits that you want your pet to have and know the breed of pet,Alexa have in the lot!! to suggest as per your input."
Answers at questions,https://www.amazon.com/Chris-Answers-at-questions/dp/B0834MS7F8/ref=sr_1_43?dchild=1&qid=1624660568&s=alexa-skills&sr=1-43,Ask Alexa any of the questions that are included in the skill and she'll provide the corresponding answer. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer.
Categories Game,https://www.amazon.com/Jon-Danford-Categories-Game/dp/B084MJ74PK/ref=sr_1_44?dchild=1&qid=1624660568&s=alexa-skills&sr=1-44,Categories game that you and anyone you want can team up and play against Alexa.
The Muffin Man - Interactive Song,https://www.amazon.com/The-Muffin-Man-Interactive-Song/dp/B07P3L9RWG/ref=sr_1_41?dchild=1&qid=1624660568&s=alexa-skills&sr=1-41,"The Muffin Man skill is an Interactive Song for Children of all ages! Children's singer Megan Schoenbohm sings one verse of the original Muffin Man song, and then four verses of a new version of it (written by Megan and Chatty Creations), the fun part is that you can choose who you're going to meet in the song!! For example, ""Do you want to meet a Dog or a Cat?"" then the song continues according to that choice!  You can always ask for your favorite character out of the 9 characters, for example, say ""Alexa a cat"". We hope you have lots of fun! MusicTimeWithMegan.com ChattyCreations.com Be sure to leave a review! Please send us an email, if you have any comments or questions for us: chattycreations@gmail.com"
Vehicle Sounds,https://www.amazon.com/sodeko-Alexander-Gemmel-Vehicle-Sounds/dp/B0848PV7LT/ref=sr_1_40?dchild=1&qid=1624660568&s=alexa-skills&sr=1-40,"With ""Vehicle Sounds"", Alexa can play the sounds of over 30 vehicles and means of transport. The following vehicles and means of transport can be selected: - airplane - ambulance - bike - bus - car - carriage - cart - digger - fire truck - formula 1 car - helicopter - jet - jetski - motorbike - motorboat - police car - propeller-driven airplane - roller skates - scooter - ship - skatebord - skis - sled - snowboard - space shuttle - sports car - steam train - streetcar - submarine - subway - tractor - train - truck Especially for the little ones a great fun!"
Skills for Kids. Bat Facts,https://www.amazon.com/Skills-for-Kids-Bat-Facts/dp/B07DVJ12GF/ref=sr_1_39?dchild=1&qid=1624660568&s=alexa-skills&sr=1-39,"Bat Facts is a skill that teaches toddlers and kids wide range of interesting facts about Bats. By default, the skill will play until you stop it. To stop the skill, say ""Alexa, stop.” To resume it again, say ""Alexa, resume."" Please leave a 5-star review if you love this Skill. Your 5-star reviews will encourage us to keep making more great skills for kids."
Pull-Ups® Potty Training Assistant,https://www.amazon.com/Kimberly-Clark-Corporation-Pull-Ups%C2%AE/dp/B083FJKN1X/ref=sr_1_38?dchild=1&qid=1624660568&s=alexa-skills&sr=1-38,"Let your Smart Speaker help you potty train! The Pull-Ups® Voice Skill for Smart Speakers has potty reminders, positive reinforcement, and Disney character interactions to help make potty training a fun bonding experience. Pull-Ups® Voice Assistant Makes Potty Training Fun, Fast & Easy for Everyone!   - Big Kid Fun: Motivate your toddler to potty train by calling Disney characters and and playing songs to celebrate milestones   - Mom's Must-Have Potty Training Assistant: Get Daily Tips, answers to potty training questions, and potty break reminders right on your Smart Speaker. You can even use the App on the go.   - Encouragement and Bonding: This is a unique experience for you & your Big Kid. Create a partnership that will celebrate all the milestones of growing up!   Things You Can Ask the Pull-Ups® Voice Skill “Call a Disney® Character” so your toddler can hear encouragement from their favorite characters   “Set a potty break reminder” so you don’t have to stop and ask your toddler   “Give me a tip of the day” so you can get the support you need to guide your child through potty training   “Celebrate” or “Play the handwashing song” to play music that reinforces your Big Kid’s actions"
My Game Show,https://www.amazon.com/Charlie-Merlo-My-Game-Show/dp/B07WHV72T8/ref=sr_1_49?dchild=1&qid=1624660570&s=alexa-skills&sr=1-49,"Buzz in with Echo Buttons in this fun trivia game show. This game requires at least 2 Echo Buttons. Echo Buttons offer a new way to play game skills through your compatible Echo device. To learn more just ask ""Alexa, what are Echo Buttons?""    Get two to four contestants together to star in this game show! In each round, Alexa will ask a question. Players will buzz in with their Echo Buttons to answer. As you play, Alexa will let you know if you're right or wrong and track your score. The contestant with the most correct answers wins!   While playing, you can say ""Alexa, repeat that"" to hear Alexa read the question again. You can also say, ""Alexa, what are the scores?"" to hear a score report. You can say, ""Alexa, help!"" to hear about what you can do next. You can say, ""Alexa, start over"" if you want to abandon the current game and pick up from the beginning. At any time you can say, ""Alexa, stop"" to halt the current game. If you had already started a game, Alexa will remember where you stopped and pick back up from the last question asked, when you next launch the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Tales of Myth,https://www.amazon.com/Baron_Soontir_Fel-Tales-of-Myth/dp/B08XXVB3FH/ref=sr_1_64?dchild=1&qid=1624660570&s=alexa-skills&sr=1-64,Play an interactive adventure-themed story with sound effects and prompts. Get ready for laughs and giggles as players fill in the blanks. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Amazon: Call Santa,https://www.amazon.com/Amazon-Call-Santa/dp/B07Z9KCZSL/ref=sr_1_63?dchild=1&qid=1624660570&s=alexa-skills&sr=1-63,"This holiday season, Alexa has a special surprise to delight the little ones - the chance to call Santa Claus himself. Kids can say, ""Alexa, open Call Santa Claus,"" and Alexa will connect them to Old St. Nick and all his friends at the North Pole.   Callers can sing carols to help Santa’s musical sleigh fly, laugh along with squabbling elves, and even build a snowman with Blitzen the reindeer. Created with Christmas cheer at the heart of every story, these festive adventures aim to have your family ho-ho-ho-ing along with Santa and his friends.   Households with Echo Show devices can also view Santa and company on video, where magical animation brings the winter wonderland to life.   Troubleshooting: Some customers have reported Alexa calling a contact which includes ""Santa"" in the name, or reaching a different Santa voicemail skill instead of Amazon's Call Santa skill. If you experience either of these issues, try saying, “Alexa, Open Call Santa Claus” instead."
Would You Rather for Kids,https://www.amazon.com/Would-You-Rather-for-Kids/dp/B07CZ3V556/ref=sr_1_62?dchild=1&qid=1624660570&s=alexa-skills&sr=1-62,"Would You Rather for Kids is a simple but addicting game where you make a choice between two lighthearted and silly situations. Will the rest of the world agree with your decision? You have to try the skill to find out! Enjoy hundreds of fun, family-friendly questions to keep all ages entertained for hours. With multiplayer mode, you can enjoy the game with your entire family or play by yourself. Play Would You Rather at a sleepover, at a party, on family game night or simply to pass time. Questions are continually added so check back often for updates. Editions include: -Standard  -Magic -Hogwarts -Animals -Superhero -Christmas Points and Leaderboard:  Earn two points for each question you play. It doesn't matter if your response matches the majority. There is one account for the family, so points for your parents, siblings count towards your account and help you climb the leaderboard faster. More reason to play with family. Remember Tuesday and Thursday are double point days. Earn 4 points for each question you play.  While playing you can access the leaderboard by saying ""Alexa, show my leaderboard""  Badges: You can earn the Explorer and Expert badges for each edition. You can get an ""Explorer"" badge on completing the first round of an edition. You earn the ""Expert"" status once you play 5 rounds of the same editions. While playing you can access the badges by saying ""Alexa, my badges"""
Choose Your Own Adventure,https://www.amazon.com/Audible-Choose-Your-Own-Adventure/dp/B07N6R87RH/ref=sr_1_37?dchild=1&qid=1624660568&s=alexa-skills&sr=1-37,"You decide what happens next in these classic Choose Your Own Adventure® stories brought to you by Audible. In each professionally narrated story, you are the adventurer who makes the choices that decide your fate. To help you on your journey: Say “go back” to go back one scene if you don't like the choice you made. Say “start over” to start your current story over from the beginning. Say “change story” if you are ready to switch to another story. Say ""skip"" if you want to skip part of the story. If you need help, just ask. Stories available from the original series: *Newly added* Mystery of the Maya by R. A. Montgomery Space and Beyond by R.A. Montgomery The Abominable Snowman by R. A. Montgomery Journey Under the Sea by R. A. Montgomery Adapted to audiobook by Audible based on original titles © Chooseco LLC. Features: 40 total endings in Mystery of the Maya 27 total endings in The Magic of the Unicorn 43 total endings in Space and Beyond 28 total endings in The Abominable Snowman 37 total endings in Journey Under the Sea Progress tracking and automatic bookmarking for resuming later Choose Your Own Adventure® is compatible with FreeTime devices if you grant permissions to the skill at parents.amazon.com or visit the FreeTime section of the Alexa app. Issues? Feedback? We want to hear from you. Send us a note: audible-cyoa@audible.com"
Unofficial PJ Masks Facts,https://www.amazon.com/DAGNabit-Unofficial-PJ-Masks-Facts/dp/B07JNH38GS/ref=sr_1_61?dchild=1&qid=1624660570&s=alexa-skills&sr=1-61,The Unofficial PJ Masks Facts skill gives you random facts about your favorite PJ Masks characters and villains. This skill is not endorsed or created by Disney or its affiliates. It is an unofficial fan created facts skill about the PJ Masks.
